Text,Date
r r cmjl iv or i tnuma r hivmt FluahlnH JOSOR tyn enmVr t Rotitliern rxiioiurn ry room private bath and flephnne elevator tlunynrlnn n flued tfebrow Foclal aurroundlnj Mr ir A MMlVS RlV E MtlVB auna two root overlnokl t Prlid1 u of bath excellent miltablr gentlemen Payna autil form i xlnaton a Room with n alr in w up t hmii rnolcln hotel H nrle elevator telephone I I i I K XT fiootn ifiitl or xipio private rath c pr va e Ii an family hrankfavt and dinter ortr now Cclmrbu at 4 78t near I a r It Kxceptlona 1 ar lcrwr Lhmttuiog hura goo4 food,1920\10\05
l KT xril 411 1 nimbly conipn ntto rlty 1 fhono nnshvrlrk 101XJ UptMNi JWtn to tui t ion J tit h In rlty Knfllsh wall rxp rlrrrnt rllrnt K Morn SllVt 4 beat II Johniow 144 43th rook r pn 1 My 14 t 1 it r t Aitr myrnninti nr knt cateheh cook nunc itt rt and well trnln Cronrh p n i tmrhrlor rut Ate Awn fttrrh or North rill drive r r If deelreri t iioii i 1 rp r ivntilil ron hlrr p rmniirn p ynrht ronfc run for intcrvlei brut N York 0 i ortP ft Hattilii Ilfm f t flmorei Inland or W CAUrENTEH y ntin Mendy position illy r rountry nil pin niblt K alert rlotl fu mures rintloir ow tools moderate o 77 1 Berftd Mrrnlrt CATtCT A KETJft Cotip o rrr vo t durtnlt mimnter would ponltlon about f Ott 13 b i rnfrrrprc hly racomirwmtad OUrmdy fa k t j,1920\10\05
SightSeeing Royal Xrw York oj town 1ow I own mr tho iml brMfai to Brooklrm 10 M t U Chinatown Now Tork Aftor tkrk 0 UinrlMi An I inp looioblloo Dtattnctlvo ftorrlra J 11 lC ilk At hotola tor oar frao map an i uia BUVAJL ILtl LINK OP Olftb Kiartlna Molol McAidim T ytT ic t tr 2 i o n V Pop Prtca IIOCV,1920\10\05
JOHN OOLnrV nroaontv ft FtJLHK iifHmy raort H y 40 Mm 2 h lltrf ff 40 Phnoo ft JUUJ 30 lr lel3 B ALAN BROOKS w Jven Knlrlutrttorker 3M Kvoa at 43 MAT W Boat Seat T 2 WEEKS Xtra Mat i Day c i t ixrx rnME Y PARAMOUNT riCTTCRES I DIVOLl I BEBE DANIELS llway at Vsu Novor tan Toll I niih IRIvoll Uoncart Orchaatra,1920\10\05
MTOT ATf ru OPTO Tme CM IT iSST Aanrlbya fMUK SA B E MjffiiE AH a fwiTM wut tyjO OM L WJ,1920\10\06
yfes JNCLWIBE TFIffiE JAMTIES I Bl A0lEWIL u IE RAM ME iJOTURffL SEAL KS EASEfe ESTPQSSIBIP ifc C STfiS FT WITH TIe AL flUWMJTftr CP Tif TT SJT Kit,1920\10\06
to rascinanai i nm j that It took and warned anthusiaalli frlands not to rasp thorn by tlia arm Kacapt th hospitality of Quarantlm thay praised all tho othor aort they ra calved hare and bain tamparata hu nothtnv to aay against prohibition ripohtii rnox jtbw aork from Naw York yestcrdav Whaaf buahfla rya bnahala tstans 9 bushel flour It 49 sacks lard 1 pounds rhaaaa potinda oatmaal 500 bur rala alcohol 15 barralaj lubricating oil gallons riaoraa W Joethals hsa been alectai praaldenf of tha blast Coast Dsharlai Co tmnny and the Ksat C ist flshariai Froilin t Company Tnylor for marly prasldant of those companies ha baan elected chairman of troth companies,1920\10\06
1 ifi Amit r4im ava Ttarba 11 I ava Embrnldarl 4 fSII Nlrholan ava t Ttnrba It IMS Ht v Cl nr II flAf Amatarlam nve Aroatardam v Barba 17 6 Nlrholaa ava 10 W JTttli at bat Ht Nlrholaa and Audubon avaa boya ant 11 g tRt l Ametardaro ava Barba 21 23 n Amatntdam aw Tnlln 23 177th at hat Ht Nloholaa and Audubon ava boyb ant ft 11 25 202 Audubon ava Bnrhr At Nloholaa ava Harh 21 It IT Ttrnndaay Ladlaa tnlln 21 41 Nortliarn ava 27 1 Northarn ava Tnllo 130 h at Ptatlrmar 20 F 3 of Northarn 100 N of tv 17t 11 at Hoot 30 441 07 Ft Wnahlntton ava Off In W 1 1at at Talln 4241 N 3 at W 17Wth 22S 3V of Braadway 49M Braat ay Lannlr l a ii at Community llaua 1 1 17ttn at Talln I,1920\10\06
iiii iiipiii inn n r of Manhattan art and ltlat at to tha corner af Central Park Waat and ItH at Cantral Park Waat 100th at and 1 Manhattan a 14th K A diagonal line front tha cernar of Manhattan ava and W IMd at to tha cornnr af Oeatra Park Waat and IMd at thanaa a diarmal Una from tha aaraar of Central Park waat and IMd I at ta tha earner ad Manhattan ava and tout and Maghihan ara Jtth i A JHMal law from tha earner af Manhattan IMd at a tha ramar af antral Par Waat and I IM4h mm Park What and a dlacanal line fratn tha earner af Cantral Park Waat and laid at ta tha carnar af Manhattan avn aad IfSd at 2dth W ItMth a diagonal Una from tha earner af Cantral Park Waat and 104th at ta tha corner of Manhattan ava and 109d at 103d at and Oalumbua ava 27th W lhfid a dlaronal Una from tha earner of IMd at and Manhattan ava to tha corner of Oalumhua ava and i 2d and a dlaronal Una from tha rarnar af Catumhun and IMd at to thf af AmaHrdam ava and 109d at Mtli A dtareaal Una from tha ooraar f Ametardam ava and 100d t to the af CWaaehoa ava and IMd at I 102d at and Aimtatdara ava,1920\10\06
or Itrnt ARTHUR BELLamkurSIVoI Nf rj Solr or Rrnl CUA9 mii lrirn Ilnntr from to Meptewewl W m lllll fNininll niATUAM A tna a lot I HA HAITI anil n llnnir In hnlliam KPN A DICmWROW Trl KM Imlhom Summit Real E tate f fl u ki IUCTK ro lllKIMii if COOTAN1 Mmlrlalr llomr Opp lAaklwanjM Phono MIA En I TV O 0 l llomr for solr Hlrlwhlrllr ft Ill l rnn HI HI i l l ItAMGAtNJk i r I W RROWK Nlmfrr lUll Kuthrrfoi i Sr tlN ir I l N proprrtlr tor Nola Ash TH Mflhufn jm,1920\10\06
iiiuium 11 win iorn cuy prire caah not 107 Reach BUILPEHR ATTENTION Six lota Wat 88th batwaen Neptun Kill Mermaid ava ana bloek frain Raa Gate to ha enerlftead NEELBN A DORSCH 128 l aalfla Eklyn PEwaa Lafayette rf 8 10 a bortpam 4 ami brtek Malta prtaa caeti TRAKTM4W tal HTM Sooth FOR tale t aa femtly 4 tame and hath ataceo reatdance all modern lmpraramenti awnlnga garafl far nna far raflna neighborhood muat be aaan ta be apprt elated flaa Beaah llaa to Elnsa Hlthwa etatlee walk 8 blacka weet OWNER 174 nth a MODERN 2 family brick naar an eubwape htfb claaa neighborhood Jufrt vacated raaaonabla HALLE 28fl Mapl at nat aa ONE t a family haaaaa mnthonh eec tlon rangtna from tip at hargal prtaaa Writ far arpelatmont 1830 Avenu Hrnoklyn PARK SLOPE BARGAINS LYONS MASON 8M Vanderbllt av Bklyr Barank of Queane ELMH1TRST and Corona Ona and tw family hatma nearing catnplatlan ready t occupy Orfabar 1R tarnia to ault PAUI ROTH owaer and buildar St Brltton av Hlaabaiai Pbaaa Noataaa 1018 FOR SALE Cnnamally attractive all yea lioma now Calonlal brick dwalltngr wltl caret flrat floor tiaa largo llvlnf room drcbeo room kbrfcaa iria iatla art laan lry In baaainant aacond floor 8 badrooma tllad bath lntarlar flaMied throughout li while enema woodwork and mahogany fin lahad doore parquet flaoro thraughouK ho water haat gwa alactrlolty aowor Ac re etrtoted taction no aeoooenionttj R mlnutaa walk to large park and hatfclag 1 block en preen atatlan 1R mlnutaa Grand Central l cant faro a at required balance oi tarma For plan and photo oall write o phona J 8 WITHERS R2 Tanderbllt av Y room 1814 phone Vanderbllt 8484 WHY PAY HIGH RENTS when you can lease for the winter month completely fumlahed heuane heal for 53 per month III CUTER A CO Rockaway Park Tal Bella Harbor 1030 Bareagh of Richmond Sale ar Rent you want a homo grand,1920\10\06
e ti cbaartnmt nothing or awaar BUOULK AM Hth at t i I attmctira ill yaii bi nluaca dwalllng A rnnma 3 prtvat batha Ith garaga for 2 vara Phona or writ man HOFFNAQBti Rt Vandarbllt av Phona Vandarbllt MAR t9 HM fiAUM bafanra i tint wl i fn i right room homo parfpia flnora oprr flrrplara largo living room and am parlor ttlad bath four largo badrontna all naiad In tha baal raaldantlal aactlon o Waat burr m a ono arra plot boabllftilly land arapad 2 oar garaga Immadtata poaaraalon H futT CHAifDliBR Buttar at Wtatburr ffaalrhr or Rant FURNISHED houaa with a garaga to ran from Octahar unttl May t to a daalrahlr arnall family IT A Palham road Nat Rorhalia Phona Now EM I,1920\10\06
rnant hntal wtnalrely for women eornar t 2 i n bath beautifully furntahad weekly up ftOTn ftl iilrn Ida K Wall fu rh Mr ment antple rlaeote open fireplace aleo etnpte tooma 1e ee rr Wl Jtfllt VT will H nJ fl r decorated completely fnmtahed etudlo apartment combined llTtng dlnlna room two nedreome kitchen bath Immediate poaaeaalon ehown to IhTH and Av Furnlahed apartment to let Hotel totham from October 7 to 21 1 1h floor thro ronine three i athe and private hall nertli neat and lonth eapnmiree W KJJMBYH Ttttedo Parity Tat Tiiaado 1 MTH BT 2f 4 h rxlflhkd hbvbn hoomr i OTit T HT nSim 7 i aa l Attractive rtrct dim HWKWWRR I,1920\10\06
3DNESDAY OCTOBER AFlRTKHtTS ITERKISHED S5TH 8T 20k WBUT HANPSOMELY KIRmflHBP A SEVEN ROOMS Z Ml ai and thr roataa liehrg raaan Wathraam largo kltchan hath and ahawar Knabe grand P no Vletrola Itaaa allvar private ataghana lanaa fraw Oatakar tkrw UK1 1 1 m ST 10 Two largo rooma bath Iv furnlahad HO0 year a letaaa I lo 3 Bryant 2 52 k T raaan apartments Hpwtfwrlr fnralegot t tBT 1WS at Kr raama aiRauag af laat Italnt raoai bekreom T T r with loo rafrtaere partteutarly flaa katkroaai With moovh if two ai 11 ima ara ragnlra Mala aaw ran ha fntnhfcak aa an aataa haBraatn Waaau ara eumptneaety fnralkhak rativ al MM Baca 1 monthly aaM aarriaa eupphad If kaalrek a a4y faparlatankant on prentleea Tat Oalaaakaa TkkO ID Wkat a tmeaea af TBraa raama enemting of bekreem ramblaalloa llilng unk fining room tllak kltrhen lea refrlgarntian enk large Iwthraam with oleosa ahawar Mortmanto an aomptinaaly furntahak ront 1 tafN to 3Tr monthly maid aarvlaa euppllak If keatran Agpty to erlntenkent on P iHaa Tat otVfcbwe 7 9 m Wawt hath from September 1 alec ona room e ank bath Peon aftarnaona f 12k tffotaT Tlfahlaton Several baautlfally furntahak twa raaan aultaa with hath mekarata weakly and monthly rates monthly up gkr waakly up 7sr ST 1M inatal NPbletkP Bavaral haantlfnlly fnmiahak too room auttoa wltli hath makarata waakly rataa fchank up 7HO BT Si W IrtSTt rhaarftn hatnay 4 raama I hatha kltahanatta aipraaa eubway aapr baa taaaa HOIJTB 7kTH iaj w aawly fumlkhad I apartwianta to laaao 2 raama hath and and r nd orlvatc bAth,1920\10\06
hTH ST Inn 2 room bath ateam rlaotrlalty n w bulldlnt Apply i iiprrlnt n 1 n UffH gf 1 12 W iarjjr lljrh mm bath 1 and amall kltrhaa th floor Immrdtata potta aalor Apply pr mtB no madiaon av large runny apartment OPEN FIRE PLACER ja Mad r 1 OPPOPIM tha Morta room ant haih xcaptlonally roatna ranf 2 000 a vaar K rn ip 4 tli at Murray Hill 3100 tlan iMk th la Eaal Rtaar LEXINGTON AV T 1 Larft lttht room kltrhan M and Irnlb Improvama a ET rrf r n rtqulrad Intulra t Ift SLkwi AVT Mi fifth TV t 9m two f lr yur,1920\10\06
APixrnrrs uifrumnsHED Aktn rnMi 44li At to Nartb lllT r NATIONAL BTPRAGE Waat 80th at H Mr RITSKhIDB I aiVfc wS lltftl hunadlata ERNEHT i Hw f 1vVrVtrK A faw aa n4 aiili da la atudlo aparttnaata if 8 in inn fumlahad and unforalabad tn raaklaf aarrlaa and fraa lfwMlo raMtnT r lmnilm poll naitd kr m bur I I W aHjatalag f iatr l rk frwt Ran high aplrtaianta af 8 and 4 roatna rantal tf ta 8MM alia dactor a alt limaadtata aaaaaaadaa Aaant an praintoba ar MpWK p Mt IT Karray Kill Idfe M ga light naaaaa allrator aaartaaant MaraiMida a Itfchl rS tor ilf tT aaar imlTar iA rtnaaat It latfa i tin balk kl ahaaat IM igi ataatatatty mtiawn lt t aakar rn in Smrr ht laaa tra 1 and roani with bath tiva unftirnlahed nnplatr hoial at i a rrataurant In i ina tdaai laratlan Inlr an pranilaaa or WMW8 a BON 8i Mh ar 88D M w Manly raaiavatad antlra llaara partjuat kjtrharatta to laaaa a ouiity Mrr 8r 81 TT Fiaat nparttnV two riaaai and bath imm lata paiaar tan NI ai Floor In prltata houaa 2 larga raatna draaalnf room rloaata bath alaetrlrlty atanni haat contlnuaua hot watar urauat flanra klt lianatta prlrllagae fthrtatlan anaar a hinaa occupancy,1920\10\06
NOHTHBBN in M ff Anurhaar vlaw of HUftann top floor riava or mod urn nawly furnlahart l r r Wittl kltrhan rtTllafra ranaonablr Apt 4 Wadawnrtl I I4 IllVKUhllK It tot 4 v at oIotrot yourif lurty r 2f Marald Jlrrald fVivkfUfrnK privk via i 4tm Ra itoublo room arlookin honorl N l WKirr ir in ifr pri ta hafh i on 1U w Twr roarna an anlta hath alawatar aparlmant hiialnaaa man j only yitanr t alaaa JW im iniaia aanaiai noil raam or aaatra oattt kath rtaaar j loiriro rawIr 4armtaa tn,1920\10\06
nmiflSHED ROOMS TO LET Mereegh ef Bra BRYANT HOURE 10 nicely fil lulled roeHB electricity ateem reeeone atianger ir iwm n4 ir2 Bryant av 176th at farabeu lltlX A iwo rmnitm leaia roam In private heuee re r M Tel Ollevtlfe Mtae LiKO nam ATTRMtlilii at uilfl Attractive room ell ceerenienree near X en 4 etiSwey Trement i4Tl 14U H r treat Ieotna fer private tieiae ail Impievemenu all auturey retioartlona teleplione DESIRABLE ferat ae i ooiiio all lecalltlaa Aek ua RBW TORK BBNTtKtl SERVICE 44 Caart at Bkyn Main Jk H ST 4if Baal ar two furnMuS rectne ttaaei heat elaetrte 1i i heaaekeeiilnt If 4aalre4 aultakle far yautig men er settee MeeBeie rate ouabl Cel Wlndeor LADY Clirletian leelrea rent two atirarthe roome kltrhen bath two atlulta privacy fine view auietiy enve all fi i BBS TdJTIBMD ROOMS WAHTED PRBNCH la4y iriehee room for laaeaae 1S44 18th at Bklyn tnfTTTRJlfKXD IMF TO LET MADISON AV 7411 Beautiful light room with bath convenience LEWIS,1920\10\06
I ROOKr bautM raalt p l t far Hbrailaa liri and amail railarllmin drop Will rail PHIRPMOT M TV 4Tth at ft r iltn or a frr nltura Hanaa aalMlWf o 4 iii in u Kr wl In Iiarlaantal cnnlr rrank M w T mlatl arlva varmtvn pump d pull far H drl a a Ian a IM In aldlnw alnfTa nna 4 taif alllnc a m drr otaauan pimp alth omI foi drl a ra l lnf tri Jm randltlan ia aMa M ti ar kit h a r a r a n pn Hufrain n a i,1920\10\06
COO eampatent Hrateatant New Knfian4 excellent paltry Call Cook 21J Wmi fl4th 1 CC OK eampatent prlvata family city of I ah art 4 aa oa cauntry 41at at Ciolt Mattlad eafara4 eremen wiehe eltuai tlan aa fire e as cook In prlvata family Aliailw at IJ4ih COOK ramppMnf asetet waehina ctty end country Marehall a ball 182 Ota at ee baker acanomic rood reference with faur yaar til C 241 Herald Herald an COOK riat ctadi and bare Tuncheoni yaupf varaaa fk dally Ollarh 278 l t a COOK eompatant email family euburba C 271 Haiald Herald aq cook wiehee beat raference aleep ha a laait 0 Ene 7M COOK Bad ratable mao In American Mf y i M 8 RMnftn at COO Bad elty ar country Call 1024 Aa A iNth at ptuphy Onjf relaraJT an tire rfiarfe travel fdlT lb lb a v Wklyr vk 7 flrrj 4aaa refer encae from last antplayer 44 JNat M4 1 COOK PW1 T Hm REFERENCES C pq Icool Baaiiji fftt alaaa rtfardncea 28 1 mft Bmm 1 m apartment t COOE1NO clearing waahtne day week teaman at 1444 3d a i COnk oaaaaan private fatally city or conn try 284 E M r C yOK cdlered nniaan public or private j ltearet 234 B2d Iraraba aaatia CHAMBERMAID hy atrl land 4 family Call Amater dam Pet t Holllngworth a Petit fHA i t Ally eipertencad r po u tlan aiit 4a hatmatvark In arnall aparr KV a Ira 1 It a a inttcjr imffm if willing I llfltM rafaranra cltv country Mannta idl itA tdVKkMan a rafaraneea Amarlcan faintly Write A v HAMBETU4A1I WAITnBM e r m aV,1920\10\06
Marine Engineers jnployed on Ocean Steamship RFEOIAI MKHTINIK FOR STRtMHttl NOINISEItt ARK HKIII nv ATHI MARINE KMilNRKK HKNKII IA1 ASSOCIATION No r Mood r M nt tO Pnrk Plnee N York 4 Itr irrj n enni lilp Engineer lrre e e l hot loenl he hold membership In I rot nlljf Inillrd l nllend tiiomas iikaijiy Miiwiret MAIIINI roll OR ffAHTKD MPRT nr AT ONCE BCH0ON18R RORERT W RCHOONBR TOM BEATTIK Roft V NKH CARnLlNE IlirTLKR SCHOONER There vceeel nre nil In flrot clone Condign ready for een nnd will ho old client r ndrlroo KTON RHIP nitoKKRAOE COMPANY Tfl nte t Ronton Mm ANTED NATIVE AMI IM AN OR NOVA SCOTIA ft RA1MNC MARTRIl OF MA IIRB YEARH AND WIDE EXPERIENCE rOlA T lNO ROtmi AMERICAN EASfl DART POPITION 18 OPEN To MAN AN AND PROTECT HIS OWNER JTKREHTP WITH AMERICAN IVHt NOW A Nil APPRECIATE LOYALTY VNI MLITY E V HERALD Kg ROPE die IIP A N llfl rtna for mo 1n houeehold furniture lietiveen Europe nnd America nnd teeen rltlee In the Culled houee U u e without bo l ic out nfe nnd nslhle pent hod BoWLINO CIRRBN jTO HI S TAM OOe M lM tn Mt,1920\10\07
ST A P on i I A W T l Uln im 1 SWEET SWEETIE GIRLS iVERY 8VMT a r mo BE801T9 Atknrr IWk UMCBf rARK TEAK RESORT WRITE CITY INFORMATION OtTRBAl Ulwiw LAUREL HOUSE Lakowood J Now Opm lllMt mm Moat UIotnI tuuf Haw liMrt fwr f M la lh WmM In tli Ihirtna of 1M famou Mnrt rn 11 mmpmrtmlty lirhiful Why not maka th H ma Mr wlntrr IvwnaT Only W tlltt from Mow York i piri oolal 111 morf MjoyuM Uaorl Comf Ir th W rM niTRnrr m t A m t I FLORENCE in Uw PINES I jjtmm iAO n ltr I rltfc b fh roll r t wop un CimW hat IrMOttr on tlia Mai hi f OI4 y 1 to r n i r r Hottir 12JI,1920\10\07
rcBtnenitn and i Fu vriH i jl ELITES AVAILABLE t riml Vrrtiratad by tHa A Ijubs iful jj lnn 4uu lUH U a lUflM IONTSGELLO Wnl 4 h twran Broadway and Cmti i Bark alton of IV anil ay a Wtf St A NMlm ni r Hafat far a Quirt family rrtraaaga ROOM TO binfU Room Room for 2 Roam and Bath far S 1 floonia and Bath for if Iiona Colore Hu 0 J JKPBON I0TEL ELMWOODl EAST OftANOE g Armritan Plan XT OOM BATH SINGLE tS Weekly Double 40 it up M a ROO I wirn EATM I rhontOramr 7tT0 RORTHRRR MUTKls Its Waat ft ft,1920\10\07
mktr a StuRxehant INVbSIMfcNT SECURITIES N Brand traat Naif TadL Talapbana Brand fKJt Nitional Bank of Commerce Hart Oeb 4s flmerifan Mrter McCLURE JONES REED Mrmtrr New orb btacb Brchanf 111 nnmdwn Pttnna XIII Itarta 1 J,1920\10\07
id Itadfnrd at Uhh l ackar 7th 4th Barrow Waahlnfton flth ava id Carmlna at Third AaarmMr IMatrlrt lat 11 W 11th tlrrenwlrh Hudaon lharlaa Orranwlrh lOOi t and Hudaon Itlvar id it Hank Hlaackar at Charlaa Hudaon at at and Oraanwlch at Id rc Bank 4th 11th at id lllaarkay at ttli 11th Waahlnirtnn tthuna 4th Dank Oraanwlch llth at and lliidadn Rlvar lit K IV Jana at Hudaon Rathuna Waahlnftnn at 12th at and Hudaon var ltti 13th th ava and Hudn at Oanaavoort at Hudaon Jana and Hudaon Tllvar th 14th th 14th Hudaon at Oanaavoort at and Hudaon var th W Idth a diagonal Una from a rornar of Itth Idth at to th ava id TV IMh Mh 14tn at and itrtaon tltw IOth B irtth 7th ava Tf 14th and Bth avc llth r I A diagonal Una from tha cor r of th ava and Idth to tha rarnar 7tli avr and 13th W ISth at and h ava Ilhn A dla onal Una from tha rornar th ava and TV Idth at to tha rornar of h and 7th avr and a xonal Una from tha cornar of 7th ava and,1920\10\07
Mh 1 iin Cnhimbua dOth at and Amatar dam ava th E W OTth Amsterdam ava OIHh at and Wndaan Rlvar 10th E W Mth at Amatardam ava 7th at and Hudson Rlvar 11 tli W ddih Colnmhua ava Vt Odth Broadway OTth at am Amatardgm ava 12th W dOth Ontral Park Wast Odth at and Columbus lUth E P W TOth at Rantral Pari Waal Odth n t Columhua avr 14th tlat a dlasonal lln from tha rornar of Colunthua aia Tlat t to tha oornar of Ontral WVi and IV Oth at TOth Oolumbua tisth at and Amatardam avr 1 tPth A diagonal Una from tha rornr of Waat End and at n rornar of Amatardam ava and W 70th at Amatardam ava and a diagonal Una fron tha oornar of Amatardam ava and W nAti at t tha rornar af Waat End ava at W ffth at 1 th TOth a dlaganal lln froni tha rornar af W 70th at and I2tn i ti tha rornar af Amatardam ava and W t Stl t W gath at and Iftidaan Wlvar iVth E 7lat at Waat End ava TOth a dlaganal Una from tha rarna of Amatardam ava and 70th at to h n rnar of Waat End ava and SOtli at a diagonal Una front tha rornar o M aat End ava and W Adth at ts tha rornr of 12th avr and W 70th at 70th at ond Modioli Itlvar 1Sth A diagonal Una from tha rornr of 12th ara and Tlat t to Hid UTMr o Writ End ava and 72d 72d at Proarinay 70lh Weat End avr nn Tlat at 19th W 7Sd Columbus ava W Tlat at and Pmanway r W 74th Cantial Park Writ n diagonal llni fiam tha rornrr of Cantra Park Wait and 7 th at to tha rornar n Tlat at and Colnmbua and folum I iin five 21 at M diagonal llna ftont tha rnrnr,1920\10\07
r nrr nf Manhattan ava and W lOlat at to i cornar nf Oantral Park Wnat and W 103d at Gantral Park Wnat jOOth at ami n Manhattan ava 1 24th V l A diagonal Una from tha onrnnr of Manhattan ava anrt W 103 1 at to tha rornar of Waat arid W at tham a a diagonal Una from tha ramar of Park Waat and IflJd i at to tlia rornar of Manhattan ava and W Ktlat at and Manhattan ava 3flth K I1 A diafonal Una from tha aor nar of Manhattan ava and toad at to ttia rornar of Control Wa t and W IIMth Catitral Park Woat and a ding 1 onal Una front lha rornar of Cantral Patk Waat and t VM at to tha rornar af Manr l attan ava and 103d at Mth 10 th a rilnrnnal Una from tha rornar of Cantral Park Want and 104th at to thg rornar nf Manhattan nva nnd 103d at 103d at and Co inmhtta ava il 2Tth 103d a rilairnnal Una from tha rornaa n 103d at and tan nva to tlia rornar of air and 102d and a diagonal Una from tha rornar of Coliinihur a and W I02d at to I tha rornar of Amatrrdam ava and at f 91th K 1 A diagonal Una from tha rornar of Atrntardant avr and 1 3d af to tl nrnor of Cclumbua av and 102d r 102d at and Anataidam ava,1920\10\07
r ii a id fmar Tith 22 100 for PITCHBR MP av r fifth at Bth Ar to North Ittrrr t IMMEDIATE TOfiMMfttO WmI of Broadway Mir lv 4 lory Amarlran haaawnt 0 room 3 hath iCH prlcr 320 mortK II7 VX i WOOD tnc ami Both at Bclmylar HOP Taah nttded wT Jlftth 3Va tlory lt aeparataly 170 Btiaiway isfn 18t TV atory dwauTtif 8 hatha prlco broker protactao KEMP NKR 188 Na u h,1920\10\07
I Tk Driak for Ah M Laaek at Kama QAaa mmi FmsIUH At6 for JWMJlMl MrJUwi aifcfcdHrtw trrara 1 i jiiiijj Car ilwi fcSjtw fo I JU OlA iCB ljLMUIAM I,1920\10\07
